ANNO_MESE;FLEET;OT_TYPE;THING;VEHICLE;BASELINE;CUID;ITEMS_GROUP;TSTAMP;S_BCE1_BCE1_ITRACTION;S_BCE2_BCE2_ITRACTION;S_BCE3_BCE3_ITRACTION;S_BCE4_BCE4_ITRACTION;S_BCE5_BCE5_ITRACTION;S_MPU1_BCE_CRELEASEHOLDINGH;S_MPU1_BCE_CRELEASEHOLDINGL;S_MPU1_BCE_CTLTRACTION;S_MPU1_DDU_CDRVLOCALCABACTIVE_H1;S_MPU1_DDU_CDRVLOCALCABACTIVE_H2;S_MPU1_DDU_CTRACTIONINHIBIT;S_MPU1_F_TBS_CONSTCLTRACCUTOFFTRAIN_IOS;S_MPU1_F_TBS_CONSTCLTRACCUTOFF_IOS;S_MPU1_F_TBS_CONSTCLTRACTIONTRAIN_IOS;S_MPU1_F_TBS_CONSTCLTRACTION_IOS;S_MPU1_F_TBS_ENCODERDIFFERFAILH1_IOS;S_MPU1_F_TBS_ENCODERDIFFERFAILH2_IOS;S_MPU1_F_TBS_ENCODERR1H1FAIL_IOS;S_MPU1_F_TBS_ENCODERR1H2FAIL_IOS;S_MPU1_F_TBS_ENCODERR2H1FAIL_IOS;S_MPU1_F_TBS_ENCODERR2H2FAIL_IOS;S_MPU1_F_TBS_INCONTRACTIONCOM_H1_IOS;S_MPU1_F_TBS_TRACCONVEREBDOOR_H1_IOS;S_MPU1_F_TBS_TRACCONVEREBDOOR_H2_IOS;S_MPU1_F_TBS_TRACCUTOFFINCONTS_IOS;S_MPU1_F_TBS_TRACMICROSWITCHMC_H1_IOS;S_MPU1_F_TBS_TRACMICROSWITCHMC_H2_IOS;S_MPU1_F_TBS_TRACTIONFAULT_H1;S_MPU1_F_TBS_TRACTIONFAULT_H2;S_MPU1_F_TBS_TRACTIONINHIBIT;S_MPU1_MPU_CTRAINSPEED;S_PCE1_PCE1_INOBRAKE;S_PCE1_PCE1_INOTRACTIONCUTOFF;S_PCE1_PCE1_ITRACTION;S_PCE2_PCE2_INOBRAKE;S_PCE2_PCE2_INOTRACTIONCUTOFF;S_PCE2_PCE2_ITRACTION;S_PCE3_PCE3_INOBRAKE;S_PCE3_PCE3_INOTRACTIONCUTOFF;S_PCE3_PCE3_ITRACTION;S_PCE4_PCE4_INOTRACTIONCUTOFF;S_PCE4_PCE4_ITRACTION;S_RIO1_H1_LI_TBSTRACTIONFAULT_H1;S_RIO1_H2_LI_TBSTRACTIONFAULT_H2;S_RIO2_H1_LI_ATPNOTRACTIONBLOCKDIS_H1;S_RIO2_H1_LI_ATPNOTRACTIONBLOCKSCMT_H1;S_RIO2_H2_LI_ATPNOTRACTIONBLOCKDIS_H2;S_RIO2_H2_LI_ATPNOTRACTIONBLOCKSCMT_H2;S_RIO3_H1_LI_TBSMOTORING_R1_H1;S_RIO3_H1_LI_TBSNOBRAKE_R1_H1;S_RIO3_H2_LI_TBSMOTORING_R1_H2;S_RIO3_H2_LI_TBSNOBRAKE_R1_H2;S_RIO4_H1_LI_TBSMOTORING_R2_H1;S_RIO4_H2_LI_TBSMOTORING_R2_H2
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:39.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:40.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:41.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:42.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:43.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:44.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:45.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:46.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:47.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:48.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:49.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:50.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:51.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:52.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:53.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:54.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:55.900000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:56.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:57.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:58.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:00:59.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:00.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:01.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:02.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:03.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:04.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:05.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:06.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:07.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:08.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:09.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:10.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:11.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:12.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:13.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:14.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:15.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:16.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:17.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:18.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:19.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:20.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:21.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:22.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:23.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:24.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:25.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:26.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:27.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:28.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:29.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:30.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:31.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:32.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:33.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:34.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:35.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:36.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:37.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:38.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:39.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:40.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:41.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:42.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:43.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:44.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:45.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:46.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:47.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:48.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:49.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:50.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:51.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:52.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:53.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:54.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:01:55.900000000;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
